pop_titulo,id_pop,data_particao,data_inicio,data_fim,bairro,status
Acidente/enguiço sem vítima,1,2023-01-17,2023-01-17 08:37:42.000000 UTC,2023-01-17 09:41:42.000000 UTC,Barra da tijuca,Fechado
Acidente/enguiço sem vítima,1,2023-01-17,2023-01-17 08:48:38.000000 UTC,2023-01-17 09:41:53.000000 UTC,Barra da tijuca,Fechado
Acidente/enguiço sem vítima,1,2023-01-17,2023-01-17 17:03:48.000000 UTC,2023-01-17 17:37:48.000000 UTC,Guaratiba,Fechado
Acidente/enguiço sem vítima,1,2023-01-17,2023-01-17 06:38:13.000000 UTC,2023-01-17 07:16:30.000000 UTC,Galeão,Fechado
Acidente/enguiço sem vítima,1,2023-01-17,2023-01-17 06:38:13.000000 UTC,2023-01-17 07:16:30.000000 UTC,Galeão,Fechado
Acidente/enguiço sem vítima,1,2023-01-17,2023-01-17 16:56:05.000000 UTC,2023-01-17 17:45:43.000000 UTC,Galeão,Fechado
Acidente/enguiço sem vítima,1,2023-01-17,2023-01-17 17:04:59.000000 UTC,2023-01-17 17:45:49.000000 UTC,Galeão,Fechado
Acidente/enguiço sem vítima,1,2023-01-17,2023-01-17 08:45:06.000000 UTC,2023-01-17 08:52:06.000000 UTC,Galeão,Fechado
Acidente/enguiço sem vítima,1,2023-01-17,2023-01-17 08:46:03.000000 UTC,2023-01-17 08:52:08.000000 UTC,Galeão,Fechado
Acidente/enguiço sem vítima,1,2023-01-17,2023-01-17 09:29:52.000000 UTC,2023-01-17 09:51:29.000000 UTC,Galeão,Fechado
Acidente/enguiço sem vítima,1,2023-01-17,2023-01-17 10:07:00.000000 UTC,2023-01-17 10:41:03.000000 UTC,Galeão,Fechado
Acidente/enguiço sem vítima,1,2023-01-17,2023-01-17 16:10:39.000000 UTC,2023-01-17 16:16:20.000000 UTC,Galeão,Fechado
Acidente/enguiço sem vítima,1,2023-01-17,2023-01-17 17:16:33.000000 UTC,2023-01-17 17:37:56.000000 UTC,Galeão,Fechado
Acidente/enguiço sem vítima,1,2023-01-17,2023-01-17 17:12:10.000000 UTC,2023-01-17 17:37:53.000000 UTC,Galeão,Fechado
Acidente/enguiço sem vítima,1,2023-01-17,2023-01-17 08:59:10.000000 UTC,2023-01-17 09:44:51.000000 UTC,Galeão,Fechado
Acidente/enguiço sem vítima,1,2023-01-17,2023-01-17 15:51:09.000000 UTC,2023-01-17 16:15:32.000000 UTC,Galeão,Fechado
Acidente/enguiço sem vítima,1,2023-01-17,2023-01-17 08:59:10.000000 UTC,2023-01-17 09:44:51.000000 UTC,Galeão,Fechado
Acidente/enguiço sem vítima,1,2023-01-17,2023-01-17 08:33:01.000000 UTC,2023-01-17 08:47:31.000000 UTC,Gávea,Fechado
Acidente/enguiço sem vítima,1,2023-01-17,2023-01-17 13:29:32.000000 UTC,2023-01-17 13:38:52.000000 UTC,Gávea,Fechado
Acidente/enguiço sem vítima,1,2023-01-17,2023-01-17 08:33:01.000000 UTC,2023-01-17 08:47:31.000000 UTC,Gávea,Fechado
Acidente/enguiço sem vítima,1,2023-01-17,2023-01-17 07:19:31.000000 UTC,2023-01-17 07:30:50.000000 UTC,Maré,Fechado
Acidente/enguiço sem vítima,1,2023-01-17,2023-01-17 08:39:39.000000 UTC,2023-01-17 09:41:45.000000 UTC,Maré,Fechado
Acidente/enguiço sem vítima,1,2023-01-17,2023-01-17 08:41:17.000000 UTC,2023-01-17 09:41:50.000000 UTC,Maré,Fechado
Acidente/enguiço sem vítima,1,2023-01-17,2023-01-17 08:58:15.000000 UTC,2023-01-17 09:47:51.000000 UTC,Maré,Fechado
Acidente/enguiço sem vítima,1,2023-01-17,2023-01-17 09:49:12.000000 UTC,2023-01-17 10:01:32.000000 UTC,Maré,Fechado
Acidente/enguiço sem vítima,1,2023-01-17,2023-01-17 08:58:15.000000 UTC,2023-01-17 09:47:51.000000 UTC,Maré,Fechado
Acidente/enguiço sem vítima,1,2023-01-17,2023-01-17 08:34:32.000000 UTC,2023-01-17 09:02:05.000000 UTC,Maré,Fechado
Acidente/enguiço sem vítima,1,2023-01-17,2023-01-17 11:24:18.000000 UTC,2023-01-17 11:44:39.000000 UTC,Maré,Fechado
Acidente/enguiço sem vítima,1,2023-01-17,2023-01-17 08:42:38.000000 UTC,2023-01-17 09:02:09.000000 UTC,Engenho novo,Fechado
Acidente/enguiço sem vítima,1,2023-01-17,2023-01-17 09:35:16.000000 UTC,2023-01-17 10:01:38.000000 UTC,Maré,Fechado
Bueiro,35,2023-01-17,2023-01-17 16:45:11.000000 UTC,2023-01-17 16:48:33.000000 UTC,Barra da tijuca,Fechado
Obra em local público,25,2023-01-17,2023-01-17 14:36:14.000000 UTC,2023-01-17 14:57:18.000000 UTC,Benfica,Fechado
Operação policial,26,2023-01-17,2023-01-17 21:45:53.000000 UTC,2023-01-17 21:49:23.000000 UTC,Itanhangá,Fechado
Operação policial,26,2023-01-17,2023-01-17 21:45:53.000000 UTC,2023-01-17 21:49:23.000000 UTC,Itanhangá,Fechado
Residuos na via,41,2023-01-17,2023-01-17 02:25:33.000000 UTC,2023-01-17 04:00:34.000000 UTC,Ramos,Fechado
Sinais de trânsito com mau funcionamento,9,2023-01-17,2023-01-17 13:18:15.000000 UTC,2023-01-17 13:19:07.000000 UTC,Guaratiba,Fechado
Sinais de trânsito com mau funcionamento,9,2023-01-17,2023-01-17 13:35:02.000000 UTC,2023-01-17 13:36:50.000000 UTC,Galeão,Fechado
Acidente com vítima(s),2,2023-01-18,2023-01-18 08:23:55.000000 UTC,2023-01-18 08:25:36.000000 UTC,Higienópolis,Fechado
Acidente com vítima(s),2,2023-01-18,2023-01-18 10:56:46.000000 UTC,2023-01-18 10:57:42.000000 UTC,Quintino bocaiuva,Fechado
Acidente com vítima(s),2,2023-01-18,2023-01-18 03:21:54.000000 UTC,2023-01-18 03:26:50.000000 UTC,São conrado,Fechado
Acidente com vítima(s),2,2023-01-18,2023-01-18 15:24:04.000000 UTC,2023-01-18 15:25:38.000000 UTC,Jardim sulacap,Fechado
Acidente com vítima(s),2,2023-01-18,2023-01-18 15:25:58.000000 UTC,2023-01-18 15:27:33.000000 UTC,Tijuca,Fechado
Acidente com vítima(s),2,2023-01-18,2023-01-18 18:12:12.000000 UTC,2023-01-18 18:16:03.000000 UTC,Campo grande,Fechado
Acidente com vítima(s),2,2023-01-18,2023-01-18 17:25:20.000000 UTC,2023-01-18 17:27:30.000000 UTC,Anchieta,Fechado
Acidente com vítima(s),2,2023-01-18,2023-01-18 21:27:24.000000 UTC,2023-01-18 22:34:37.000000 UTC,Guaratiba,Fechado
Acidente/enguiço sem vítima,1,2023-01-18,2023-01-18 16:36:25.000000 UTC,2023-01-18 16:41:17.000000 UTC,Jardim botânico,Fechado
Acidente/enguiço sem vítima,1,2023-01-18,2023-01-18 14:49:10.000000 UTC,2023-01-18 14:54:22.000000 UTC,Copacabana,Fechado
Acidente/enguiço sem vítima,1,2023-01-18,2023-01-18 19:27:38.000000 UTC,2023-01-18 20:04:51.000000 UTC,Manguinhos,Fechado
Acidente/enguiço sem vítima,1,2023-01-18,2023-01-18 16:11:03.000000 UTC,2023-01-18 16:28:31.000000 UTC,Barra da tijuca,Fechado
Acidente/enguiço sem vítima,1,2023-01-18,2023-01-18 08:39:20.000000 UTC,2023-01-18 09:15:28.000000 UTC,Barra da tijuca,Fechado
Acidente/enguiço sem vítima,1,2023-01-18,2023-01-18 07:48:09.000000 UTC,2023-01-18 08:21:09.000000 UTC,Barra da tijuca,Fechado
Acidente/enguiço sem vítima,1,2023-01-18,2023-01-18 13:05:01.000000 UTC,2023-01-18 13:05:51.000000 UTC,Santa teresa,Fechado
Acidente/enguiço sem vítima,1,2023-01-18,2023-01-18 20:55:11.000000 UTC,2023-01-18 21:03:52.000000 UTC,Recreio dos bandeirantes,Fechado
Acidente/enguiço sem vítima,1,2023-01-18,2023-01-18 09:39:06.000000 UTC,2023-01-18 10:05:54.000000 UTC,Barra da tijuca,Fechado
Acidente/enguiço sem vítima,1,2023-01-18,2023-01-18 06:50:32.000000 UTC,2023-01-18 07:10:58.000000 UTC,Guaratiba,Fechado
Acidente/enguiço sem vítima,1,2023-01-18,2023-01-18 06:55:45.000000 UTC,2023-01-18 07:15:38.000000 UTC,Cidade universitária da universidade federal do rio de janeiro,Fechado
Acidente/enguiço sem vítima,1,2023-01-18,2023-01-18 07:42:01.000000 UTC,2023-01-18 08:31:21.000000 UTC,Maré,Fechado
Acidente/enguiço sem vítima,1,2023-01-18,2023-01-18 07:50:35.000000 UTC,2023-01-18 08:31:24.000000 UTC,Maré,Fechado
Acidente/enguiço sem vítima,1,2023-01-18,2023-01-18 07:46:32.000000 UTC,2023-01-18 08:21:04.000000 UTC,Maré,Fechado
Queda de árvore,11,2023-01-18,2023-01-18 04:04:00.000000 UTC,2023-01-18 05:30:44.000000 UTC,Centro,Fechado
Acidente com vítima(s),2,2023-01-19,2023-01-19 15:09:16.000000 UTC,2023-01-19 15:16:42.000000 UTC,Irajá,Fechado
Acidente com vítima(s),2,2023-01-19,2023-01-19 11:52:26.000000 UTC,2023-01-19 12:47:01.000000 UTC,Maracanã,Fechado
Acidente com vítima(s),2,2023-01-19,2023-01-19 19:48:20.000000 UTC,2023-01-19 20:05:54.000000 UTC,Praca da bandeira,Fechado
Acidente com vítima(s),2,2023-01-19,2023-01-19 14:29:34.000000 UTC,2023-01-19 15:02:57.000000 UTC,Saúde,Fechado
Acidente/enguiço sem vítima,1,2023-01-19,2023-01-19 11:07:27.000000 UTC,2023-01-19 11:10:25.000000 UTC,Caju,Fechado
Acidente/enguiço sem vítima,1,2023-01-19,2023-01-19 07:23:09.000000 UTC,2023-01-19 07:24:42.000000 UTC,Penha,Fechado
Acidente/enguiço sem vítima,1,2023-01-19,2023-01-19 07:25:24.000000 UTC,2023-01-19 07:26:22.000000 UTC,Ramos,Fechado
Acidente/enguiço sem vítima,1,2023-01-19,2023-01-19 07:26:38.000000 UTC,2023-01-19 07:27:39.000000 UTC,Irajá,Fechado
Acidente/enguiço sem vítima,1,2023-01-19,2023-01-19 17:52:31.000000 UTC,2023-01-19 20:12:33.000000 UTC,Inhauma,Fechado
Acidente/enguiço sem vítima,1,2023-01-19,2023-01-19 09:28:00.000000 UTC,2023-01-19 10:05:12.000000 UTC,Taquara,Fechado
Acidente/enguiço sem vítima,1,2023-01-19,2023-01-19 16:05:24.000000 UTC,2023-01-19 16:06:40.000000 UTC,Guadalupe,Fechado
Acidente/enguiço sem vítima,1,2023-01-19,2023-01-19 16:07:46.000000 UTC,2023-01-19 16:10:09.000000 UTC,Guadalupe,Fechado
Acidente/enguiço sem vítima,1,2023-01-19,2023-01-19 10:45:13.000000 UTC,2023-01-19 10:48:51.000000 UTC,Guaratiba,Fechado
Acidente/enguiço sem vítima,1,2023-01-19,2023-01-19 11:34:44.000000 UTC,2023-01-19 11:40:16.000000 UTC,Maracanã,Fechado
Acidente/enguiço sem vítima,1,2023-01-19,2023-01-19 13:49:42.000000 UTC,2023-01-19 13:52:57.000000 UTC,Cidade nova,Fechado
Acidente/enguiço sem vítima,1,2023-01-19,2023-01-19 15:08:15.000000 UTC,2023-01-19 15:09:07.000000 UTC,Santo cristo,Fechado
Acidente/enguiço sem vítima,1,2023-01-19,2023-01-19 11:05:20.000000 UTC,2023-01-19 11:06:47.000000 UTC,Barra da tijuca,Fechado
Acidente/enguiço sem vítima,1,2023-01-19,2023-01-19 18:11:43.000000 UTC,2023-01-19 20:10:06.000000 UTC,Barra da tijuca,Fechado
Acidente/enguiço sem vítima,1,2023-01-19,2023-01-19 19:10:49.000000 UTC,2023-01-19 20:13:24.000000 UTC,Barra da tijuca,Fechado
Acidente/enguiço sem vítima,1,2023-01-19,2023-01-19 19:54:12.000000 UTC,2023-01-19 20:14:21.000000 UTC,Barra da tijuca,Fechado
Acidente/enguiço sem vítima,1,2023-01-19,2023-01-19 07:20:15.000000 UTC,2023-01-19 07:21:35.000000 UTC,Barra da tijuca,Fechado
Acidente/enguiço sem vítima,1,2023-01-19,2023-01-19 07:27:59.000000 UTC,2023-01-19 07:28:44.000000 UTC,Barra da tijuca,Fechado
Acidente/enguiço sem vítima,1,2023-01-19,2023-01-19 20:25:33.000000 UTC,2023-01-19 20:42:30.000000 UTC,Barra da tijuca,Fechado
Acidente/enguiço sem vítima,1,2023-01-19,2023-01-19 20:25:33.000000 UTC,2023-01-19 20:42:30.000000 UTC,Barra da tijuca,Fechado
Acidente/enguiço sem vítima,1,2023-01-19,2023-01-19 15:25:50.000000 UTC,2023-01-19 15:27:59.000000 UTC,Barra da tijuca,Fechado
Acidente/enguiço sem vítima,1,2023-01-19,2023-01-19 16:00:09.000000 UTC,2023-01-19 16:02:25.000000 UTC,Manguinhos,Fechado
Acidente/enguiço sem vítima,1,2023-01-19,2023-01-19 15:21:06.000000 UTC,2023-01-19 15:23:07.000000 UTC,Barra da tijuca,Fechado
Acidente/enguiço sem vítima,1,2023-01-19,2023-01-19 10:12:15.000000 UTC,2023-01-19 10:14:20.000000 UTC,Jacarepaguá,Fechado
Acidente/enguiço sem vítima,1,2023-01-19,2023-01-19 15:13:26.000000 UTC,2023-01-19 15:15:22.000000 UTC,Caju,Fechado
Acidente/enguiço sem vítima,1,2023-01-19,2023-01-19 15:10:49.000000 UTC,2023-01-19 15:16:22.000000 UTC,Fundão,Fechado
Acidente/enguiço sem vítima,1,2023-01-19,2023-01-19 07:52:29.000000 UTC,2023-01-19 07:54:20.000000 UTC,Cordovil,Fechado
Acidente/enguiço sem vítima,1,2023-01-19,2023-01-19 16:10:27.000000 UTC,2023-01-19 16:11:42.000000 UTC,São cristóvão,Fechado
Acidente/enguiço sem vítima,1,2023-01-19,2023-01-19 12:01:31.000000 UTC,2023-01-19 12:47:24.000000 UTC,Parque das missões,Fechado
Acidente/enguiço sem vítima,1,2023-01-19,2023-01-19 15:24:15.000000 UTC,2023-01-19 15:25:40.000000 UTC,Parque das missões,Fechado
Acidente/enguiço sem vítima,1,2023-01-19,2023-01-19 08:39:52.000000 UTC,2023-01-19 08:42:10.000000 UTC,Parque das missões,Fechado
Acidente/enguiço sem vítima,1,2023-01-19,2023-01-19 07:18:19.000000 UTC,2023-01-19 07:20:02.000000 UTC,Rio comprido,Fechado
Acidente/enguiço sem vítima,1,2023-01-19,2023-01-19 10:14:35.000000 UTC,2023-01-19 10:15:52.000000 UTC,Maré,Fechado
Acidente/enguiço sem vítima,1,2023-01-19,2023-01-19 12:43:27.000000 UTC,2023-01-19 12:45:19.000000 UTC,Benfica,Fechado
Evento em local público ou particular,21,2023-01-19,2023-01-19 21:42:11.000000 UTC,2023-01-19 23:37:58.000000 UTC,Portuguesa,Fechado
Obra em local público,25,2023-01-19,2023-01-19 00:19:54.000000 UTC,2023-01-19 05:05:53.000000 UTC,Cidade nova,Fechado
Obra em local público,25,2023-01-19,2023-01-19 10:06:24.000000 UTC,2023-01-19 10:09:33.000000 UTC,Recreio dos bandeirantes,Fechado
Operação policial,26,2023-01-19,2023-01-19 16:35:30.000000 UTC,2023-01-19 17:22:22.000000 UTC,Jardim botânico,Fechado
Operação policial,26,2023-01-19,2023-01-19 16:35:30.000000 UTC,2023-01-19 17:22:22.000000 UTC,Jardim botânico,Fechado
Acidente com vítima(s),2,2023-01-20,2023-01-20 09:16:47.000000 UTC,2023-01-20 09:18:45.000000 UTC,Jacarepaguá,Fechado
Acidente com vítima(s),2,2023-01-20,2023-01-20 09:16:47.000000 UTC,2023-01-20 09:18:45.000000 UTC,Jacarepaguá,Fechado
Acidente com vítima(s),2,2023-01-20,2023-01-20 11:37:48.000000 UTC,2023-01-20 13:13:41.000000 UTC,Santa cruz,Fechado
Acidente com vítima(s),2,2023-01-20,2023-01-20 11:37:48.000000 UTC,2023-01-20 13:13:41.000000 UTC,Santa cruz,Fechado
Acidente com vítima(s),2,2023-01-20,2023-01-20 08:33:44.000000 UTC,2023-01-20 11:23:33.000000 UTC,Estácio,Fechado
Acidente/enguiço sem vítima,1,2023-01-20,2023-01-20 04:52:44.000000 UTC,2023-01-20 05:22:27.000000 UTC,Vigário geral,Fechado
Acidente/enguiço sem vítima,1,2023-01-20,2023-01-20 04:52:44.000000 UTC,2023-01-20 05:22:27.000000 UTC,Vigário geral,Fechado
Acidente/enguiço sem vítima,1,2023-01-20,2023-01-20 05:38:05.000000 UTC,2023-01-20 06:37:05.000000 UTC,Cidade nova,Fechado
Acidente/enguiço sem vítima,1,2023-01-20,2023-01-20 07:19:14.000000 UTC,2023-01-20 11:22:37.000000 UTC,Recreio dos bandeirantes,Fechado
Acidente/enguiço sem vítima,1,2023-01-20,2023-01-20 08:22:32.000000 UTC,2023-01-20 14:43:30.000000 UTC,Freguesia de jacarepaguá,Fechado
Acidente/enguiço sem vítima,1,2023-01-20,2023-01-20 15:04:16.000000 UTC,2023-01-20 15:05:13.000000 UTC,Maria da graça,Fechado
Acidente/enguiço sem vítima,1,2023-01-20,2023-01-20 15:43:59.000000 UTC,2023-01-20 15:45:33.000000 UTC,Engenho novo,Fechado
